"id","model_id","met_name","met_id","formula","charge","compartment","bound","constraint_sense","used_","comment_","lower_bound","upper_bound","balanced","fixed"
8334,"150526_iDM2015","CDP-1,2-dihexadecanoylglycerol","cdpdhdecg_c","C44H79N3O15P2",-2,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8335,"150526_iDM2015","CDP-1,2-dioctadec-11-enoylglycerol","cdpdodec11eg_c","C48H83N3O15P2",-2,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8336,"150526_iDM2015","CELLENV_11_malACP_c_0.balance_EX","CELLENV_11_malACP_c_0.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8337,"150526_iDM2015","CELLENV_2_malACP_c_1.balance_EX","CELLENV_2_malACP_c_1.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8338,"150526_iDM2015","CELLENV_3_malACP_c_1.balance_EX","CELLENV_3_malACP_c_1.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8339,"150526_iDM2015","CELLENV_4_malACP_c_1.balance_EX","CELLENV_4_malACP_c_1.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8340,"150526_iDM2015","CELLENV_6_malACP_c_0.balance_EX","CELLENV_6_malACP_c_0.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8341,"150526_iDM2015","CELLENV_7_malACP_c_0.balance_EX","CELLENV_7_malACP_c_0.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8342,"150526_iDM2015","CELLENV_9_malACP_c_0.balance_EX","CELLENV_9_malACP_c_0.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8343,"150526_iDM2015","chorismate","chor_c","C10H8O6",-2,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8344,"150526_iDM2015","Citrate","cit_c","C6H5O7",-3,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8345,"150526_iDM2015","L-Citrulline","citr_DASH_L_c","C6H13N3O3",0,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8346,"150526_iDM2015","CMP-3-deoxy-D-manno-octulosonate","ckdo_c","C17H24N3O15P",-2,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8347,"150526_iDM2015","Chloride","cl_c","Cl",-1,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8348,"150526_iDM2015","Chloride","cl_e","Cl",-1,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8349,"150526_iDM2015","Chloride","cl_p","Cl",-1,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8350,"150526_iDM2015","cardiolipin (tetrahexadecanoyl, n-C16:0)","clpn160_p","C73H140O17P2",-2,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8351,"150526_iDM2015","cardiolipin (tetrahexadec-9-enoyl, n-C16:1)","clpn161_p","C73H132O17P2",-2,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8352,"150526_iDM2015","cardiolipin (tetraoctadec-11-enoyl, n-C18:1)","clpn181_p","C81H148O17P2",-2,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8353,"150526_iDM2015","CMP","cmp_c","C9H12N3O8P",-2,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8354,"150526_iDM2015","carbon monoxide","co_c","CO",0,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8355,"150526_iDM2015","carbon monoxide","co_e","CO",0,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8356,"150526_iDM2015","carbon monoxide","co_p","CO",0,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8357,"150526_iDM2015","CO2","co2_c","CO2",0,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8358,"150526_iDM2015","CO2","co2_e","CO2",0,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8359,"150526_iDM2015","CO2","co2_e.out","CO2",0,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
8360,"150526_iDM2015","CO2","co2_e.unlabeled","CO2",0,"e","0","E",True,NULL,NULL,NULL,NULL,NULL
8361,"150526_iDM2015","CO2","co2_p","CO2",0,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8362,"150526_iDM2015","Coenzyme A","coa_c","C21H32N7O16P3S",-4,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8363,"150526_iDM2015","Co2+","cobalt2_c","Co",2,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8364,"150526_iDM2015","Co2+","cobalt2_e","Co",2,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8365,"150526_iDM2015","Co2+","cobalt2_p","Co",2,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8366,"150526_iDM2015","COFACTOR_11_ala_DASH_L_c_3.balance_EX","COFACTOR_11_ala_DASH_L_c_3.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8367,"150526_iDM2015","COFACTOR_11_amet_c_1.balance_EX","COFACTOR_11_amet_c_1.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8368,"150526_iDM2015","COFACTOR_11_amet_c_7.balance_EX","COFACTOR_11_amet_c_7.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8369,"150526_iDM2015","COFACTOR_11_malACP_c_2.balance_EX","COFACTOR_11_malACP_c_2.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8370,"150526_iDM2015","COFACTOR_11_malcoa_c_4.balance_EX","COFACTOR_11_malcoa_c_4.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8371,"150526_iDM2015","COFACTOR_2_akg_c_0.balance_EX","COFACTOR_2_akg_c_0.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8372,"150526_iDM2015","COFACTOR_2_ichor_c_7.balance_EX","COFACTOR_2_ichor_c_7.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8373,"150526_iDM2015","COFACTOR_2_octdp_c_1.balance_EX","COFACTOR_2_octdp_c_1.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8374,"150526_iDM2015","COFACTOR_2_uppg3_c_6.balance_EX","COFACTOR_2_uppg3_c_6.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8375,"150526_iDM2015","COFACTOR_3_23dhba_c_13.balance_EX","COFACTOR_3_23dhba_c_13.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8376,"150526_iDM2015","COFACTOR_3_23dhba_c_14.balance_EX","COFACTOR_3_23dhba_c_14.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8377,"150526_iDM2015","COFACTOR_3_23dhba_c_15.balance_EX","COFACTOR_3_23dhba_c_15.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8378,"150526_iDM2015","COFACTOR_3_amet_c_1.balance_EX","COFACTOR_3_amet_c_1.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8379,"150526_iDM2015","COFACTOR_3_amet_c_2.balance_EX","COFACTOR_3_amet_c_2.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8380,"150526_iDM2015","COFACTOR_3_amet_c_3.balance_EX","COFACTOR_3_amet_c_3.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8381,"150526_iDM2015","COFACTOR_3_atp_c_7.balance_EX","COFACTOR_3_atp_c_7.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8382,"150526_iDM2015","COFACTOR_3_frdp_c_5.balance_EX","COFACTOR_3_frdp_c_5.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8383,"150526_iDM2015","COFACTOR_3_seramp_c_10.balance_EX","COFACTOR_3_seramp_c_10.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8384,"150526_iDM2015","COFACTOR_3_seramp_c_11.balance_EX","COFACTOR_3_seramp_c_11.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8385,"150526_iDM2015","COFACTOR_3_seramp_c_12.balance_EX","COFACTOR_3_seramp_c_12.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8386,"150526_iDM2015","COFACTOR_3_uppg3_c_6.balance_EX","COFACTOR_3_uppg3_c_6.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8387,"150526_iDM2015","COFACTOR_5_gtp_c_0.balance_EX","COFACTOR_5_gtp_c_0.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8388,"150526_iDM2015","COFACTOR_9_amet_c_0.balance_EX","COFACTOR_9_amet_c_0.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8389,"150526_iDM2015","COFACTOR_9_amet_c_1.balance_EX","COFACTOR_9_amet_c_1.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8390,"150526_iDM2015","COFACTOR_9_amet_c_2.balance_EX","COFACTOR_9_amet_c_2.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8391,"150526_iDM2015","COFACTOR_9_chor_c_4.balance_EX","COFACTOR_9_chor_c_4.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8392,"150526_iDM2015","COFACTOR_9_octdp_c_3.balance_EX","COFACTOR_9_octdp_c_3.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8393,"150526_iDM2015","core oligosaccharide lipid A","colipa_e","C176H303N2O100P4",-11,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8394,"150526_iDM2015","L-Carnitine","crn_c","C7H15NO3",0,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8395,"150526_iDM2015","L-Carnitinyl-CoA","crncoa_c","C28H46N8O18P3S",-3,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8396,"150526_iDM2015","D-carnitinyl-CoA","crnDcoa_c","C28H46N8O18P3S",-3,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8397,"150526_iDM2015","Cytosine","csn_c","C4H5N3O",0,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8398,"150526_iDM2015","crotonobetaine","ctbt_c","C7H13NO2",0,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8399,"150526_iDM2015","crotonobetainyl-CoA","ctbtcoa_c","C28H44N8O17P3S",-3,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8400,"150526_iDM2015","CTP","ctp_c","C9H12N3O14P3",-4,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8401,"150526_iDM2015","Cu2+","cu2_c","Cu",2,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8402,"150526_iDM2015","Cu2+","cu2_e","Cu",2,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8403,"150526_iDM2015","Cu2+","cu2_p","Cu",2,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8404,"150526_iDM2015","L-Cysteine","cys_DASH_L_c","C3H7NO2S",0,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8405,"150526_iDM2015","Cytidine","cytd_c","C9H13N3O5",0,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8406,"150526_iDM2015","Deoxyadenosine","dad_DASH_2_c","C10H13N5O3",0,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8407,"150526_iDM2015","5'-Deoxyadenosine","dad_DASH_5_c","C10H13N5O3",0,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8408,"150526_iDM2015","dADP","dadp_c","C10H12N5O9P2",-3,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8409,"150526_iDM2015","dAMP","damp_c","C10H12N5O6P",-2,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8410,"150526_iDM2015","dATP","datp_c","C10H12N5O12P3",-4,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8411,"150526_iDM2015","dCDP","dcdp_c","C9H12N3O10P2",-3,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8412,"150526_iDM2015","dCMP","dcmp_c","C9H12N3O7P",-2,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8413,"150526_iDM2015","dCTP","dctp_c","C9H12N3O13P3",-4,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8414,"150526_iDM2015","Deoxycytidine","dcyt_c","C9H13N3O4",0,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8415,"150526_iDM2015","Dodecanoyl-ACP (n-C12:0ACP)","ddcaACP_c","C23H43N2O8PRS",-1,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8416,"150526_iDM2015","dGDP","dgdp_c","C10H12N5O10P2",-3,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8417,"150526_iDM2015","dGMP","dgmp_c","C10H12N5O7P",-2,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8418,"150526_iDM2015","Deoxyguanosine","dgsn_c","C10H13N5O4",0,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8419,"150526_iDM2015","dGTP","dgtp_c","C10H12N5O13P3",-4,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8420,"150526_iDM2015","Dihydroxyacetone phosphate","dhap_c","C3H5O6P",-2,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8421,"150526_iDM2015","7,8-Dihydrofolate","dhf_c","C19H19N7O6",-2,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8422,"150526_iDM2015","dehydroglycine","dhgly_c","C2H2NO2",-1,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8423,"150526_iDM2015","4,5-dihydroxy-2,3-pentanedione","dhptd_c","C5H8O4",0,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8424,"150526_iDM2015","DHPTDCs2_dhptd_c_0.balance_EX","DHPTDCs2_dhptd_c_0.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8425,"150526_iDM2015","dIMP","dimp_c","C10H11N4O7P",-2,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8426,"150526_iDM2015","Deoxyinosine","din_c","C10H12N4O4",0,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8427,"150526_iDM2015","dITP","ditp_c","C10H11N4O13P3",-4,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8428,"150526_iDM2015","DM_5DRIB_5drib_c_0.balance_EX","DM_5DRIB_5drib_c_0.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8429,"150526_iDM2015","6,7-Dimethyl-8-(1-D-ribityl)lumazine","dmlz_c","C13H18N4O6",0,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8430,"150526_iDM2015","dTDP","dtdp_c","C10H13N2O11P2",-3,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8431,"150526_iDM2015","dTDP-L-rhamnose","dtdprmn_c","C16H24N2O15P2",-2,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8432,"150526_iDM2015","dTMP","dtmp_c","C10H13N2O8P",-2,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8433,"150526_iDM2015","dTTP","dttp_c","C10H13N2O14P3",-4,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8434,"150526_iDM2015","dUMP","dump_c","C9H11N2O8P",-2,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8435,"150526_iDM2015","Deoxyuridine","duri_c","C9H12N2O5",0,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8436,"150526_iDM2015","1-deoxy-D-xylulose 5-phosphate","dxyl5p_c","C5H9O7P",-2,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8437,"150526_iDM2015","D-Erythrose 4-phosphate","e4p_c","C4H7O7P",-2,NULL,"0","E",True,NULL,NULL,NULL,NULL,NULL
8438,"150526_iDM2015","Ec_biomass_10fthf_c_45.balance_EX","Ec_biomass_10fthf_c_45.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8439,"150526_iDM2015","Ec_biomass_5mthf_c_47.balance_EX","Ec_biomass_5mthf_c_47.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8440,"150526_iDM2015","Ec_biomass_accoa_c_62.balance_EX","Ec_biomass_accoa_c_62.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8441,"150526_iDM2015","Ec_biomass_ala_DASH_L_c_33.balance_EX","Ec_biomass_ala_DASH_L_c_33.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8442,"150526_iDM2015","Ec_biomass_amet_c_15.balance_EX","Ec_biomass_amet_c_15.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8443,"150526_iDM2015","Ec_biomass_arg_DASH_L_c_32.balance_EX","Ec_biomass_arg_DASH_L_c_32.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8444,"150526_iDM2015","Ec_biomass_asn_DASH_L_c_14.balance_EX","Ec_biomass_asn_DASH_L_c_14.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8445,"150526_iDM2015","Ec_biomass_asp_DASH_L_c_6.balance_EX","Ec_biomass_asp_DASH_L_c_6.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8446,"150526_iDM2015","Ec_biomass_atp_c_63.balance_EX","Ec_biomass_atp_c_63.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8447,"150526_iDM2015","Ec_biomass_chor_c_29.balance_EX","Ec_biomass_chor_c_29.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8448,"150526_iDM2015","Ec_biomass_clpn160_p_66.balance_EX","Ec_biomass_clpn160_p_66.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8449,"150526_iDM2015","Ec_biomass_clpn161_p_67.balance_EX","Ec_biomass_clpn161_p_67.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8450,"150526_iDM2015","Ec_biomass_clpn181_p_60.balance_EX","Ec_biomass_clpn181_p_60.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8451,"150526_iDM2015","Ec_biomass_coa_c_1.balance_EX","Ec_biomass_coa_c_1.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8452,"150526_iDM2015","Ec_biomass_ctp_c_53.balance_EX","Ec_biomass_ctp_c_53.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8453,"150526_iDM2015","Ec_biomass_cys_DASH_L_c_35.balance_EX","Ec_biomass_cys_DASH_L_c_35.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8454,"150526_iDM2015","Ec_biomass_datp_c_46.balance_EX","Ec_biomass_datp_c_46.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8455,"150526_iDM2015","Ec_biomass_dctp_c_38.balance_EX","Ec_biomass_dctp_c_38.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8456,"150526_iDM2015","Ec_biomass_dgtp_c_56.balance_EX","Ec_biomass_dgtp_c_56.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8457,"150526_iDM2015","Ec_biomass_dttp_c_49.balance_EX","Ec_biomass_dttp_c_49.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8458,"150526_iDM2015","Ec_biomass_fad_c_20.balance_EX","Ec_biomass_fad_c_20.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8459,"150526_iDM2015","Ec_biomass_gln_DASH_L_c_57.balance_EX","Ec_biomass_gln_DASH_L_c_57.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8460,"150526_iDM2015","Ec_biomass_glu_DASH_L_c_54.balance_EX","Ec_biomass_glu_DASH_L_c_54.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8461,"150526_iDM2015","Ec_biomass_gly_c_16.balance_EX","Ec_biomass_gly_c_16.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8462,"150526_iDM2015","Ec_biomass_glycogen_c_8.balance_EX","Ec_biomass_glycogen_c_8.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8463,"150526_iDM2015","Ec_biomass_gthrd_c_11.balance_EX","Ec_biomass_gthrd_c_11.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8464,"150526_iDM2015","Ec_biomass_gtp_c_41.balance_EX","Ec_biomass_gtp_c_41.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8465,"150526_iDM2015","Ec_biomass_his_DASH_L_c_43.balance_EX","Ec_biomass_his_DASH_L_c_43.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8466,"150526_iDM2015","Ec_biomass_ile_DASH_L_c_28.balance_EX","Ec_biomass_ile_DASH_L_c_28.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8467,"150526_iDM2015","Ec_biomass_leu_DASH_L_c_42.balance_EX","Ec_biomass_leu_DASH_L_c_42.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8468,"150526_iDM2015","Ec_biomass_lys_DASH_L_c_30.balance_EX","Ec_biomass_lys_DASH_L_c_30.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8469,"150526_iDM2015","Ec_biomass_malcoa_c_12.balance_EX","Ec_biomass_malcoa_c_12.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8470,"150526_iDM2015","Ec_biomass_met_DASH_L_c_39.balance_EX","Ec_biomass_met_DASH_L_c_39.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8471,"150526_iDM2015","Ec_biomass_mlthf_c_31.balance_EX","Ec_biomass_mlthf_c_31.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8472,"150526_iDM2015","Ec_biomass_murein3p3p_p_51.balance_EX","Ec_biomass_murein3p3p_p_51.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8473,"150526_iDM2015","Ec_biomass_murein3px4p_p_17.balance_EX","Ec_biomass_murein3px4p_p_17.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8474,"150526_iDM2015","Ec_biomass_murein4p4p_p_22.balance_EX","Ec_biomass_murein4p4p_p_22.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8475,"150526_iDM2015","Ec_biomass_murein4px4p_p_23.balance_EX","Ec_biomass_murein4px4p_p_23.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8476,"150526_iDM2015","Ec_biomass_murein4px4px4p_p_48.balance_EX","Ec_biomass_murein4px4px4p_p_48.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8477,"150526_iDM2015","Ec_biomass_nad_c_36.balance_EX","Ec_biomass_nad_c_36.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8478,"150526_iDM2015","Ec_biomass_nadh_c_25.balance_EX","Ec_biomass_nadh_c_25.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8479,"150526_iDM2015","Ec_biomass_nadp_c_4.balance_EX","Ec_biomass_nadp_c_4.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8480,"150526_iDM2015","Ec_biomass_nadph_c_24.balance_EX","Ec_biomass_nadph_c_24.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8481,"150526_iDM2015","Ec_biomass_pe160_c_40.balance_EX","Ec_biomass_pe160_c_40.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8482,"150526_iDM2015","Ec_biomass_pe160_p_10.balance_EX","Ec_biomass_pe160_p_10.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8483,"150526_iDM2015","Ec_biomass_pe161_c_44.balance_EX","Ec_biomass_pe161_c_44.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8484,"150526_iDM2015","Ec_biomass_pe161_p_59.balance_EX","Ec_biomass_pe161_p_59.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8485,"150526_iDM2015","Ec_biomass_pe181_c_3.balance_EX","Ec_biomass_pe181_c_3.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8486,"150526_iDM2015","Ec_biomass_pe181_p_27.balance_EX","Ec_biomass_pe181_p_27.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8487,"150526_iDM2015","Ec_biomass_pg160_c_0.balance_EX","Ec_biomass_pg160_c_0.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8488,"150526_iDM2015","Ec_biomass_pg160_p_52.balance_EX","Ec_biomass_pg160_p_52.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8489,"150526_iDM2015","Ec_biomass_pg161_c_26.balance_EX","Ec_biomass_pg161_c_26.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8490,"150526_iDM2015","Ec_biomass_pg161_p_61.balance_EX","Ec_biomass_pg161_p_61.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8491,"150526_iDM2015","Ec_biomass_pg181_c_7.balance_EX","Ec_biomass_pg181_c_7.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8492,"150526_iDM2015","Ec_biomass_pg181_p_58.balance_EX","Ec_biomass_pg181_p_58.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
8493,"150526_iDM2015","Ec_biomass_phe_DASH_L_c_37.balance_EX","Ec_biomass_phe_DASH_L_c_37.balance_EX",NULL,0,"balance_EX","0","E",True,NULL,NULL,NULL,NULL,NULL
