sample_name_abbreviation,component_group_name,component_name,calculated_concentration_units,var,ci_level,max,test_stat,median,used_,ci_lb,iq_1,cv,min,n,iq_3,ci_ub,mean,pvalue_corrected,index_
EColi_Crooks,hxan,hxan.hxan_1.Light,umol*gDW-1,3.69733E-06,0.95,0.008213205,8.028882303,0.006706766,TRUE,0.004284753,0.005270754,30.5084774,0.003265964,6,0.007775042,0.008320554,0.006302653,0.000484646,566
EColi_Crooks,icit,icit.icit_2.Light,umol*gDW-1,0.000207311,0.95,0.086435131,10.84740382,0.061297015,TRUE,0.048651797,0.054419566,22.58134558,0.046989348,6,0.071143496,0.078871953,0.063761875,0.00011559,567
EColi_Crooks,imp,imp.imp_1.Light,umol*gDW-1,0.020941724,0.95,0.600313723,5.75969361,0.30326257,TRUE,0.18840843,0.268197792,42.52812577,0.183180878,6,0.372155936,0.492141458,0.340274944,0.00221495,570
EColi_Crooks,ins,ins.ins_1.Light,umol*gDW-1,2.18982E-05,0.95,0.030090933,12.46114482,0.022293788,TRUE,0.018895124,0.020115691,19.65702011,0.019397007,6,0.027601629,0.028716904,0.023806014,5.90208E-05,572
EColi_Crooks,itp,itp.itp_1.Light,umol*gDW-1,0.095867528,0.95,1.528856014,9.513084832,1.26215515,TRUE,0.877558777,0.920898054,25.74863765,0.835701492,6,1.454734099,1.527421415,1.202490096,0.000217074,574
EColi_Crooks,lac-D,lac-D.lac-D_1.Light,umol*gDW-1,0.439124772,0.95,2.612976904,5.461224861,1.350541903,TRUE,0.782010899,0.975844619,44.85238761,0.860860603,6,1.716693139,2.17285923,1.477435065,0.002800645,576
EColi_Crooks,Lcystin,Lcystin.Lcystin_1.Light,umol*gDW-1,0.006623118,0.95,0.521386812,12.42001239,0.437318162,TRUE,0.327240265,0.359484611,19.72211997,0.298635723,6,0.445087334,0.49805174,0.412646002,5.9978E-05,577
EColi_Crooks,mal-L,mal-L.mal-L_1.Light,umol*gDW-1,0.001338879,0.95,0.502590772,30.14726547,0.45297438,TRUE,0.411942995,0.420150103,8.125081014,0.408382396,6,0.470187249,0.488742164,0.45034258,7.53E-07,580
EColi_Crooks,malcoa,malcoa.malcoa_1.Light,height_ratio,0.008296431,0.95,0.367402687,6.672450345,0.248221502,TRUE,0.152528764,0.190671038,36.71049788,0.122442002,6,0.310247478,0.343703918,0.248116341,0.001141977,581
EColi_Crooks,,mar_ak,ratio,149.5120706,0.95,78.69106376,11.81383306,56.12391865,TRUE,46.14102734,50.74249574,20.73408123,45.77987547,6,65.15894922,71.80500289,58.97301512,7.64847E-05,582
EColi_Crooks,,mar_ak_denominator,ratio,0.007567974,0.95,0.664523585,16.52604934,0.614754666,TRUE,0.495631127,0.527465501,14.82199219,0.457640789,6,0.657322823,0.678220549,0.586925838,1.48105E-05,583
EColi_Crooks,,mar_ak_numerator,ratio,124.1072981,0.95,52.02824337,7.714738274,32.27074426,TRUE,23.39576242,26.54936918,31.75078215,23.94682118,6,42.08935932,46.77791366,35.08683804,0.000584158,584
EColi_Crooks,,mar_fum,ratio,2.078878369,0.95,5.375974685,6.144567639,3.356694364,TRUE,2.103738419,2.410063697,39.86431408,2.125525656,6,4.882932183,5.129957359,3.616847889,0.001659121,585
EColi_Crooks,,mar_fum_denominator,ratio,0.001338879,0.95,0.502590772,30.14726547,0.45297438,TRUE,0.411942995,0.420150103,8.125081014,0.408382396,6,0.470187249,0.488742164,0.45034258,7.53E-07,586
EColi_Crooks,,mar_fum_numerator,ratio,0.403965353,0.95,2.434968693,6.224545911,1.379115162,TRUE,0.948114323,1.095441998,39.3521034,1.068269579,6,2.166042651,2.282120573,1.615117448,0.001565273,587
EColi_Crooks,,mar_pgi,ratio,0.07439314,0.95,1.342592553,8.332691418,0.926715274,TRUE,0.641611788,0.746346203,29.39614129,0.583732898,6,1.057503554,1.214081154,0.927846471,0.000406999,588
EColi_Crooks,,mar_pgi_denominator,ratio,0.07439314,0.95,1.342592553,8.332691418,0.926715274,TRUE,0.641611788,0.746346203,29.39614129,0.583732898,6,1.057503554,1.214081154,0.927846471,0.000406999,589
EColi_Crooks,,mar_pgi_numerator,ratio,0.07439314,0.95,1.342592553,8.332691418,0.926715274,TRUE,0.641611788,0.746346203,29.39614129,0.583732898,6,1.057503554,1.214081154,0.927846471,0.000406999,590
EColi_Crooks,,mar_pgm_eno,ratio,5.22411E-05,0.95,0.082005393,25.36043719,0.076485153,TRUE,0.067246905,0.075671536,9.658704716,0.060853202,6,0.077443453,0.082417134,0.074832019,1.77956E-06,591
EColi_Crooks,,mar_pgm_eno_denominator,ratio,0.067825572,0.95,4.381130719,37.50907919,3.999967549,TRUE,3.714713548,3.884190199,6.530391564,3.598834322,6,4.076965998,4.261329797,3.988021673,2.54E-07,592
EColi_Crooks,,mar_pgm_eno_numerator,ratio,0.001484896,0.95,0.359276345,18.98760874,0.30026889,TRUE,0.258265768,0.282173831,12.90046459,0.243195238,6,0.309876459,0.339144395,0.298705082,7.46676E-06,593
EColi_Crooks,met-L,met-L.met-L_1.Light,umol*gDW-1,0.000790186,0.95,0.254595154,18.70439769,0.210194201,TRUE,0.18515102,0.200040939,13.09579588,0.176689833,6,0.232230228,0.244150806,0.214650913,8.04222E-06,595
EColi_Crooks,mmal,mmal.mmal_1.Light,umol*gDW-1,5.57117E-05,0.95,0.046977925,12.3604234,0.035609417,TRUE,0.029831365,0.032379318,19.81719933,0.029661968,6,0.044021052,0.045497393,0.037664379,6.13978E-05,596
EColi_Crooks,,n2_ratio01,ratio,6.68469E-05,0.95,0.074287796,19.19025022,0.063263928,TRUE,0.05547373,0.056936685,12.76424077,0.055398411,6,0.070777332,0.072634092,0.064053911,7.08513E-06,598
EColi_Crooks,,n2_ratio01_denominator,ratio,46.48396971,0.95,58.47550503,18.00107755,48.66161764,TRUE,42.94927705,45.99003345,13.60746175,41.44929302,6,55.87383221,57.25920377,50.10424041,9.71757E-06,599
EColi_Crooks,,n2_ratio01_numerator,ratio,0.233328527,0.95,3.872725291,16.19904584,3.262623677,TRUE,2.687541664,2.915751294,15.12119767,2.499379659,6,3.417625393,3.70138237,3.194462017,1.63413E-05,600
EColi_Crooks,,n2_ratio02,ratio,1300.583622,0.95,83.76246349,2.343379604,18.00521785,TRUE,-3.345076916,8.275651331,104.5280815,4.537423873,6,62.75031602,72.34778835,34.50135572,0.066101809,601
EColi_Crooks,,n2_ratio02_denominator,ratio,17.47911143,0.95,11.20660844,2.443861966,2.601302082,TRUE,-0.216286178,1.134987015,100.2302821,0.698111094,6,6.105558671,8.558680588,4.171197205,0.058375552,602
EColi_Crooks,,n2_ratio02_numerator,ratio,46.48396971,0.95,58.47550503,18.00107755,48.66161764,TRUE,42.94927705,45.99003345,13.60746175,41.44929302,6,55.87383221,57.25920377,50.10424041,9.71757E-06,603
EColi_Crooks,,n2_ratio03,ratio,4.883730672,0.95,5.547434103,2.417115637,1.321850793,TRUE,-0.138456377,0.5462873,101.3393694,0.251366073,6,3.595950908,4.499873769,2.180708696,0.060331751,604
EColi_Crooks,,n2_ratio03_denominator,ratio,17.47911143,0.95,11.20660844,2.443861966,2.601302082,TRUE,-0.216286178,1.134987015,100.2302821,0.698111094,6,6.105558671,8.558680588,4.171197205,0.058375552,605
EColi_Crooks,,n2_ratio03_numerator,ratio,0.233328527,0.95,3.872725291,16.19904584,3.262623677,TRUE,2.687541664,2.915751294,15.12119767,2.499379659,6,3.417625393,3.70138237,3.194462017,1.63413E-05,606
EColi_Crooks,,nad(p)_ratio,ratio,2.48439E-05,0.95,0.028898443,10.63694718,0.020050721,TRUE,0.016413916,0.019169482,23.02812736,0.01560786,6,0.024801166,0.02687546,0.021644688,0.000127042,607
EColi_Crooks,,nad(p)_ratio_denominator,ratio,0.160620158,0.95,3.988623187,22.42426869,3.825887723,TRUE,3.248370565,3.564515965,10.92338741,2.934273925,6,3.927732471,4.089544543,3.668957554,3.2772E-06,608
EColi_Crooks,,nad(p)_ratio_numerator,ratio,0.000573705,0.95,0.115265,8.191797066,0.07257567,TRUE,0.054966599,0.063581282,29.90173857,0.055397671,6,0.096308758,0.105239052,0.080102825,0.000441014,609
EColi_Crooks,nad,nad.nad_1.Light,umol*gDW-1,0.069053469,0.95,3.140430761,27.22052906,2.97989568,TRUE,2.644436358,2.924960218,8.998685284,2.412244131,6,3.071570947,3.195978315,2.920207336,1.25188E-06,611
EColi_Crooks,,nad_ratio,ratio,2.90E-07,0.95,0.006239265,23.76973306,0.005067042,TRUE,0.004661055,0.004998685,10.30507888,0.004673747,6,0.005267634,0.005791442,0.005226249,2.45461E-06,612
EColi_Crooks,,nad_ratio_denominator,ratio,0.069070486,0.95,3.15517726,27.35910828,2.995352123,TRUE,2.65963073,2.939947708,8.95310519,2.427389256,6,3.087235868,3.211240642,2.935435686,1.22067E-06,613
EColi_Crooks,,nad_ratio_numerator,ratio,2.24E-07,0.95,0.016019008,78.759957,0.01508191,TRUE,0.014731324,0.014925082,3.110069934,0.014746499,6,0.01544645,0.015725375,0.015228349,6.25E-09,614
EColi_Crooks,nadh,nadh.nadh_1.Light,umol*gDW-1,2.24E-07,0.95,0.016019008,78.759957,0.01508191,TRUE,0.014731324,0.014925082,3.110069934,0.014746499,6,0.01544645,0.015725375,0.015228349,6.25E-09,615
EColi_Crooks,nadp,nadp.nadp_1.Light,umol*gDW-1,0.024156394,0.95,0.820060967,10.53796438,0.734844644,TRUE,0.505540669,0.540470981,23.24442989,0.466632123,6,0.768577824,0.831754116,0.668647392,0.000132894,617
EColi_Crooks,,nadp_ratio,ratio,0.000402233,0.95,0.113677917,10.75034784,0.087887836,TRUE,0.066973677,0.075802652,22.78521382,0.06015697,6,0.102027375,0.109068113,0.088020895,0.000120712,619
EColi_Crooks,,nadp_ratio_denominator,ratio,0.029724581,0.95,0.907512524,10.42151406,0.788039902,TRUE,0.552590578,0.593693045,23.50416386,0.50688467,6,0.858317565,0.914453159,0.733521868,0.000140195,620
EColi_Crooks,,nadp_ratio_numerator,ratio,0.000555868,0.95,0.099718108,6.740059441,0.057619383,TRUE,0.04013209,0.048797939,36.34225728,0.040252547,6,0.080539828,0.089616862,0.064874476,0.001090559,621
EColi_Crooks,nadph,nadph.nadph_1.Light,umol*gDW-1,0.000555868,0.95,0.099718108,6.740059441,0.057619383,TRUE,0.04013209,0.048797939,36.34225728,0.040252547,6,0.080539828,0.089616862,0.064874476,0.001090559,622
EColi_Crooks,,nc,ratio,0.001404592,0.95,0.525176831,32.13254633,0.507488846,TRUE,0.452306409,0.466700609,7.623080093,0.435337615,6,0.517791378,0.530967666,0.491637037,5.48E-07,624
EColi_Crooks,,nc_denominator,ratio,39.8912997,0.95,64.87270229,22.28830133,56.86550088,TRUE,50.84171035,52.09224241,10.99002435,51.12035155,6,62.66201467,64.09808892,57.46989963,3.37752E-06,625
EColi_Crooks,,nc_numerator,ratio,13.87435603,0.95,33.11047781,18.57526911,27.46551872,TRUE,24.33761322,26.34297562,13.18683314,23.22402617,6,31.05024768,32.15555122,28.24658222,8.32216E-06,626
EColi_Crooks,oaa,oaa.oaa_1.Light,umol*gDW-1,9.510721779,0.95,8.606953146,1.891469849,1.164904533,TRUE,-0.85501259,0.793649267,129.5019185,0.699328563,6,1.77799018,5.617792706,2.381390058,0.117138789,627
EColi_Crooks,orn,orn.orn_1.Light,umol*gDW-1,32247.0264,0.95,807.7571836,7.38136085,448.0728858,TRUE,352.6830754,421.5777051,33.18479875,397.5414515,6,661.483067,729.5869842,541.1350298,0.000717461,629
EColi_Crooks,oxa,oxa.oxa_1.Light,umol*gDW-1,0.990675288,0.95,6.865373698,14.1910903,5.884280158,TRUE,4.721882446,5.417444224,17.26075792,4.08601207,6,6.433598319,6.810945121,5.766413784,3.12891E-05,630
EColi_Crooks,,p_ratio01,ratio,155.7477508,0.95,80.21271852,12.99205862,66.86369125,TRUE,53.09633342,59.21893008,18.85374609,47.59052985,6,75.93424709,79.29002422,66.19317882,4.81653E-05,632
EColi_Crooks,,p_ratio01_denominator,ratio,0.003367049,0.95,0.81518316,32.26278836,0.783813121,TRUE,0.703382563,0.725935222,7.592306391,0.676491529,6,0.810743996,0.825172262,0.764277412,5.37E-07,633
EColi_Crooks,,p_ratio01_numerator,ratio,150.101234,0.95,65.22290059,10.19583765,54.14824919,TRUE,38.13914249,42.0254953,24.02440905,33.94343945,6,58.93524694,63.85363372,50.9963881,0.000155754,634
EColi_Crooks,,p_ratio02,ratio,344.4022032,0.95,99.65530586,9.951173176,79.52805991,TRUE,55.91759634,68.12844976,24.61508507,45.10373359,6,83.04317524,94.8686101,75.39310322,0.000175007,635
EColi_Crooks,,p_ratio02_denominator,ratio,0.009086982,0.95,0.797699012,17.57134655,0.679594748,TRUE,0.583777828,0.598006997,13.9402506,0.592442502,6,0.756964002,0.783854119,0.683815974,1.09477E-05,636
EColi_Crooks,,p_ratio02_numerator,ratio,150.101234,0.95,65.22290059,10.19583765,54.14824919,TRUE,38.13914249,42.0254953,24.02440905,33.94343945,6,58.93524694,63.85363372,50.9963881,0.000155754,637
EColi_Crooks,pep,pep.pep_1.Light,umol*gDW-1,0.001484896,0.95,0.359276345,18.98760874,0.30026889,TRUE,0.258265768,0.282173831,12.90046459,0.243195238,6,0.309876459,0.339144395,0.298705082,7.46676E-06,638
EColi_Crooks,phe-L,phe-L.phe-L_1.Light,umol*gDW-1,0.003167807,0.95,0.259307408,7.808554429,0.155935209,TRUE,0.120355782,0.139353371,31.36931125,0.129848629,6,0.220240948,0.238487132,0.179421457,0.000552093,641
EColi_Crooks,phpyr,phpyr.phpyr_1.Light,umol*gDW-1,0.005401222,0.95,0.392868043,8.648833977,0.254864793,TRUE,0.182368196,0.210877785,28.32161826,0.187020906,6,0.267065406,0.336620558,0.259494377,0.000341381,642
EColi_Crooks,Pool_2pg_3pg,Pool_2pg_3pg.Pool_2pg_3pg_1.Light,umol*gDW-1,0.067825572,0.95,4.381130719,37.50907919,3.999967549,TRUE,3.714713548,3.884190199,6.530391564,3.598834322,6,4.076965998,4.261329797,3.988021673,2.54E-07,645
EColi_Crooks,prpp,prpp.prpp_1.Light,height_ratio,551.8066145,0.95,80.03738906,5.557587333,57.42333342,TRUE,28.64533118,32.54074268,44.07469638,25.10302702,6,71.01786171,77.94900209,53.29716664,0.002593607,646
EColi_Crooks,pyr,pyr.pyr_1.Light,umol*gDW-1,0.295905795,0.95,4.613254159,18.75027158,4.411484334,TRUE,3.593116506,3.894241414,13.06375608,3.255782913,6,4.530408061,4.734844211,4.163980359,7.9455E-06,647
EColi_Crooks,r5p,r5p.r5p_1.Light,umol*gDW-1,0.015916254,0.95,0.466118683,4.27857577,0.184120719,TRUE,0.087969299,0.162383946,57.25011954,0.109402019,6,0.213500548,0.352762141,0.22036572,0.007874178,649
EColi_Crooks,,redox_ratio,ratio,0.004224995,0.95,0.727889691,25.14538769,0.677098232,TRUE,0.599047816,0.651730722,9.741308317,0.551643926,6,0.71419574,0.735474365,0.667261091,1.85644E-06,651
EColi_Crooks,,redox_ratio_denominator,ratio,6.800269268,0.95,38.86607938,33.35899802,35.83955067,TRUE,32.77742091,33.31715097,7.342815696,32.48426188,6,37.14385036,38.25071595,35.51406843,4.55E-07,652
EColi_Crooks,,redox_ratio_numerator,ratio,9.571859927,0.95,28.29021852,18.77259764,23.54356109,TRUE,20.46405025,21.66238278,13.04821948,19.78997675,6,25.4326833,26.95762692,23.71083859,7.89893E-06,653
EColi_Crooks,ru5p-D,ru5p-D.ru5p-D_1.Light,umol*gDW-1,0.066656959,0.95,1.114485081,6.074969424,0.576379181,TRUE,0.369367989,0.506747509,40.32102175,0.374207635,6,0.681754968,0.911254764,0.640311376,0.001746222,655
EColi_Crooks,s7p,s7p.s7p_1.Light,umol*gDW-1,0.125273772,0.95,1.573921164,6.616344006,0.868114786,TRUE,0.584594603,0.754122759,37.02180147,0.572091469,6,1.070397982,1.327469842,0.956032223,0.001186832,657
EColi_Crooks,ser-L,ser-L.ser-L_1.Light,umol*gDW-1,0.452161691,0.95,2.393727065,4.570888628,1.080227275,TRUE,0.549120765,0.766203861,53.58891765,0.626603934,6,1.53488664,1.960464134,1.25479245,0.005997041,658
EColi_Crooks,skm,skm.skm_1.Light,umol*gDW-1,3.31728E-05,0.95,0.026400257,6.820015017,0.015662929,TRUE,0.009991859,0.012001609,35.9161928,0.010461573,6,0.016851849,0.022080479,0.016036169,0.001033241,659
EColi_Crooks,succ,succ.succ_1.Light,umol*gDW-1,0.006368244,0.95,0.920220556,25.56585787,0.836877208,TRUE,0.749157006,0.77036427,9.581097398,0.731597951,6,0.901959543,0.916649616,0.832903311,1.70966E-06,661
EColi_Crooks,succoa,succoa.succoa_1.Light,height_ratio,3.54833974,0.95,7.5579097,5.759644391,3.675160629,TRUE,2.452449146,3.20231216,42.5284892,2.686852984,6,5.370692585,6.406100803,4.429274975,0.002215034,662
EColi_Crooks,thr-L,thr-L.thr-L_1.Light,umol*gDW-1,0.019041981,0.95,2.108699255,33.87565127,1.926288896,TRUE,1.763579758,1.871720464,7.230827012,1.684579248,6,1.944805654,2.053208638,1.908394198,4.22E-07,663
EColi_Crooks,thym,thym.thym_1.Light,umol*gDW-1,0.000665075,0.95,0.139077382,9.992385322,0.101207879,TRUE,0.078139245,0.084966055,24.51356372,0.077261246,6,0.124986474,0.132267146,0.105203196,0.000171573,665
EColi_Crooks,trp-L,trp-L.trp-L_1.Light,umol*gDW-1,5.76051E-05,0.95,0.052918047,13.27083317,0.040811908,TRUE,0.033154979,0.037379802,18.45769374,0.030683266,6,0.044147245,0.049084994,0.041119987,4.34258E-05,668
EColi_Crooks,tyr-L,tyr-L.tyr-L_1.Light,umol*gDW-1,0.003388767,0.95,0.573542486,21.07092692,0.508810728,TRUE,0.439668212,0.486818524,11.62497384,0.400195628,6,0.52748326,0.561850054,0.500759133,4.46131E-06,669
EColi_Crooks,udp,udp.udp_1.Light,umol*gDW-1,0.003990353,0.95,0.695645322,22.8725415,0.581088239,TRUE,0.523561882,0.539513747,10.70930287,0.529336575,6,0.615004318,0.656145996,0.589853939,2.97083E-06,671
EColi_Crooks,udpg,udpg.udpg_1.Light,umol*gDW-1,0.110439704,0.95,5.965951411,40.83857694,5.546090777,TRUE,5.191856748,5.506058215,5.997980161,4.962855023,6,5.683991759,5.889363508,5.540610128,1.66E-07,674
EColi_Crooks,udpglcur,udpglcur.udpglcur_1.Light,umol*gDW-1,0.003253157,0.95,0.476252658,17.14790515,0.396123951,TRUE,0.33943348,0.362681466,14.28448386,0.324868692,6,0.437156622,0.459145654,0.399289567,1.23468E-05,676
EColi_Crooks,ump,ump.ump_1.Light,umol*gDW-1,0.000486408,0.95,0.364546441,37.18337121,0.339655702,TRUE,0.311645681,0.323681034,6.587594569,0.300929338,6,0.3441142,0.357935549,0.334790615,2.65E-07,677
EColi_Crooks,ura,ura.ura_1.Light,umol*gDW-1,0.026608682,0.95,0.831780465,9.281511035,0.6217865,TRUE,0.446908598,0.51380096,26.39106643,0.396296063,6,0.724779494,0.789280001,0.6180943,0.000244151,680
EColi_Crooks,uri,uri.uri_1.Light,umol*gDW-1,0.000963147,0.95,0.149622734,7.820235731,0.099424251,TRUE,0.06651222,0.088362191,31.32245404,0.054301586,6,0.105135059,0.131649887,0.099081054,0.000548248,682
EColi_Crooks,utp,utp.utp_1.Light,umol*gDW-1,0.905888887,0.95,6.130289369,13.3244196,5.37763989,TRUE,4.178547284,4.351551789,18.38346297,3.994211013,6,5.975648379,6.176215091,5.177381188,4.25799E-05,683
EColi_Crooks,xan,xan.xan_1.Light,umol*gDW-1,9.8846E-06,0.95,0.012077208,7.600587587,0.011085478,TRUE,0.006456133,0.009136512,32.22763654,0.003864437,6,0.011721688,0.013054939,0.009755536,0.000626203,686
EColi_DH5a,23dpg,23dpg.23dpg_1.Light,umol*gDW-1,0.078186019,0.95,1.587567067,9.195662791,0.97468482,TRUE,0.756275647,0.890007523,26.63744635,0.815839421,6,1.056476383,1.343157061,1.049716354,0.000255198,687
EColi_DH5a,6pgc,6pgc.6pgc_1.Light,umol*gDW-1,1.750617164,0.95,12.84198163,20.05071917,10.59536679,TRUE,9.442017613,9.954840888,12.21646826,9.306413706,6,11.57590443,12.21905288,10.83053525,5.7036E-06,689
EColi_DH5a,accoa,accoa.accoa_1.Light,umol*gDW-1,0.342798676,0.95,4.755252331,17.05166055,4.183080172,TRUE,3.46134475,3.572574999,14.36510969,3.354566984,6,4.502985592,4.690213139,4.075778944,1.2694E-05,691
EColi_DH5a,,accoa_ratio,ratio,0.002694914,0.95,0.626307541,26.44500074,0.550619491,TRUE,0.505975686,0.520305733,9.262581487,0.503439739,6,0.603809919,0.614933471,0.560454578,1.44529E-06,693
EColi_DH5a,,accoa_ratio_denominator,ratio,0.463192545,0.95,8.420586721,26.12622607,7.039914179,TRUE,6.544856696,6.773902628,9.375597286,6.663293982,6,7.539151711,7.973311768,7.259084232,1.53507E-06,694
EColi_DH5a,,accoa_ratio_numerator,ratio,0.342798676,0.95,4.755252331,17.05166055,4.183080172,TRUE,3.46134475,3.572574999,14.36510969,3.354566984,6,4.502985592,4.690213139,4.075778944,1.2694E-05,695
EColi_DH5a,acon-C,acon-C.acon-C_1.Light,umol*gDW-1,0.035579071,0.95,4.582330656,56.68774983,4.402388928,TRUE,4.167318934,4.254954905,4.321021297,4.077001638,6,4.491862239,4.563216752,4.365267843,3.23E-08,696
EColi_DH5a,ade,ade.ade_1.Light,umol*gDW-1,0.000538494,0.95,0.105077846,7.203671717,0.064319437,TRUE,0.043892,0.056776361,34.0033505,0.038157245,6,0.07857877,0.092597283,0.068244641,0.000803158,698
EColi_DH5a,adn,adn.adn_1.Light,umol*gDW-1,0.000332259,0.95,0.124490245,12.82914681,0.087873296,TRUE,0.076339507,0.083333742,19.09316168,0.078599678,6,0.106084177,0.114597674,0.095468591,5.12213E-05,700
EColi_DH5a,adp,adp.adp_1.Light,umol*gDW-1,0.039399943,0.95,1.555179479,14.80757642,1.147038781,TRUE,0.991623793,1.061822062,16.54213812,1.023241612,6,1.257011346,1.408237544,1.199930668,2.54035E-05,702
EColi_DH5a,adpglc,adpglc.adpglc_1.Light,umol*gDW-1,0.001010403,0.95,0.109891527,3.705454002,0.037322705,TRUE,0.014727149,0.032528092,66.10498312,0.021538748,6,0.047960758,0.081443634,0.048085391,0.013920384,705
EColi_DH5a,akg,akg.akg_1.Light,umol*gDW-1,44.6591008,0.95,39.19079015,9.666832665,24.91667101,TRUE,19.36013227,22.52432,25.33911393,20.60573186,6,26.39121826,33.38635697,26.37324462,0.000201064,706
EColi_DH5a,amp,amp.amp_1.Light,umol*gDW-1,0.021721059,0.95,1.224315954,16.69557916,0.949342963,TRUE,0.849871468,0.9131738,14.6714871,0.849523121,6,1.10252487,1.159204505,1.004537986,1.40847E-05,707
EColi_DH5a,arg-L,arg-L.arg-L_1.Light,umol*gDW-1,0.003815587,0.95,1.114224325,40.52714016,1.028773641,TRUE,0.957176155,1.006682153,6.044072523,0.923249615,6,1.035439885,1.08682435,1.022000252,1.72E-07,709
EColi_DH5a,asn-L,asn-L.asn-L_1.Light,umol*gDW-1,0.034889054,0.95,0.668384608,5.54274095,0.41146739,TRUE,0.22664233,0.292864359,44.19275166,0.186036534,6,0.556832921,0.618682348,0.422662339,0.002624303,712
EColi_DH5a,asp-L,asp-L.asp-L_1.Light,height_ratio,0.006116772,0.95,0.603247771,14.79859202,0.464069302,TRUE,0.390428309,0.414214178,16.55218104,0.391271075,6,0.50209742,0.554580595,0.472504452,2.54792E-05,713
EColi_DH5a,atp,atp.atp_1.Light,umol*gDW-1,68.91254347,0.95,51.96355823,12.23203266,39.63815671,TRUE,32.74280353,36.87520963,20.02520604,30.59829552,6,48.11069313,50.16628527,41.4545444,6.45957E-05,714
EColi_DH5a,camp,camp.camp_1.Light,umol*gDW-1,0.001761495,0.95,0.36810368,17.73013132,0.299372711,TRUE,0.259747522,0.272388301,13.81540666,0.256573949,6,0.326797083,0.347837509,0.303792515,1.04726E-05,716
EColi_DH5a,chor,chor.chor_1.Light,umol*gDW-1,1118.609052,0.95,126.3882121,5.399240249,57.4383777,TRUE,38.62282578,52.58798722,45.3673041,44.82076862,6,93.31519945,108.8208631,73.72184443,0.002944077,718
EColi_DH5a,cit,cit.cit_1.Light,umol*gDW-1,0.041921424,0.95,2.001795775,20.04255459,1.61922592,TRUE,1.460442053,1.514795353,12.22144478,1.485411962,6,1.789472792,1.890180111,1.675311082,5.7151E-06,720
